"year","country","type","mood_spline","Heterogeneity_spline","mood_const","Heterogeneity_const","exec_party_spline","median_party_spline","exec_party_const","median_party_const","CitizenMood","CitizenHet","group","elec_family","thresh","dm","sa.formula","gdp2y","infl2y","unemp2y","decade","lag_mood_const","ChangeMoodConst","lag_mood_spline","ChangeMoodSpline","lag_CitMood","lag_CitHet","ChangeCitMood","lag_ChangeCitMood","mm_cong_spline","mm_cong_const","oo_cong_spline","oo_cong_const","mo_cong_spline","mo_cong_const"
2003,"Chile","Senator",1.03763643775176,0.627970537272613,1.03734277370509,0.468819198689241,-0.228617075487166,-0.0560451318908157,-0.176977777777778,-0.0528,-0.200296936051492,2.22569933430647,3,"PR",0,2,"D'Hondt",1.839738,-0.626213475339235,8.6999998095,"2000",1.03734277370509,0,1.03734277370509,0.000293664046670861,1.08749805368008,1.34739743544896,-1.28779498973157,0.456294127528923,0.795,0.75,0.952506487358117,0.952240129691883,0.999396577084396,1.00114067362628
2004,"Chile","Senator",1.01763276853027,0.889964494041477,1.03734277370509,0.468819198689241,-0.287869908997274,-0.0674899500816888,-0.176977777777778,-0.0528,0.353456105603313,1.05962962655882,3,"PR",0,2,"D'Hondt",3.77595,-0.741097013739377,8.6500000955,"2000",1.03734277370509,0,1.03763643775176,-0.0200036692214947,-0.200296936051492,2.22569933430647,0.553753041654805,-1.28779498973157,0.568,0.43,0.450870917114379,0.446899469847531,0.767266874468806,0.751749326971252
2005,"Chile","Senator",0.985726058603319,1.27917498929432,1.03734277370509,0.468819198689241,-0.336153823362281,-0.0793077619817175,-0.176977777777778,-0.0528,0.638431387682435,1.68225160461085,3,"PR",0,2,"D'Hondt",4.586175,-0.721949757339353,8.4000000955,"2000",1.03734277370509,0,1.01763276853027,-0.0319067099269469,0.353456105603313,1.05962962655882,0.284975282079122,0.553753041654805,0.759,0.572,0.612643759178477,0.593864194629729,0.744356802576965,0.715955034736938
2006,"Chile","Senator",0.950310600533634,1.78745632899228,0.950310600533634,1.78745632899228,-0.354886363636364,-0.083671875,-0.354886363636364,-0.083671875,1.09733190590292,2.0880931541645,3,"PR",0,2,"D'Hondt",3.793375,-0.535264007439123,7.8499999045,"2000",1.03734277370509,-0.087032173171456,0.985726058603319,-0.0354154580696853,0.638431387682435,1.68225160461085,0.458900518220485,0.284975282079122,0.908,0.908,0.762265298667726,0.762265298667726,0.983747526789831,0.964922065141975
2007,"Chile","Senator",0.918719199085775,2.33271049089944,0.950310600533634,1.78745632899228,-0.326697337008569,-0.0734630781277389,-0.354886363636364,-0.083671875,0.426392422391265,2.42232590029622,3,"PR",0,2,"D'Hondt",3.61119,-0.426762887838989,7.399999857,"2000",0.950310600533634,0,0.950310600533634,-0.0315914014478589,1.09733190590292,2.0880931541645,-0.670939483511655,0.458900518220485,0.941,0.949,0.848455132221092,0.871823387515934,0.999662439942059,1.00178742557719
2008,"Chile","Senator",0.894038707831712,2.75529072694251,0.950310600533634,1.78745632899228,-0.239065599207404,-0.0443920866845539,-0.354886363636364,-0.083671875,0.897121420279454,3.23778784155305,3,"PR",0,2,"D'Hondt",3.07372,-0.00153423528846336,7.450000048,"2000",0.950310600533634,0,0.918719199085775,-0.0246804912540629,0.426392422391265,2.42232590029622,0.470728997888189,-0.670939483511655,0.89,0.835,0.68136308449818,0.656203209819955,0.966087910840903,0.954660292817216
2009,"Chile","Senator",0.878294492545266,2.86064425699221,0.950310600533634,1.78745632899228,-0.0806822680962434,0.00712290242783116,-0.354886363636364,-0.083671875,-0.123136359387421,1.09159716370792,3,"PR",0,2,"D'Hondt",0.0184599999999999,-0.235290323838752,8.75,"2000",0.950310600533634,0,0.894038707831712,-0.0157442152864462,0.897121420279454,3.23778784155305,-1.02025777966688,0.470728997888189,0.961,0.85,0.981520975524216,0.949497031253831,0.999954283706065,1.00077753381526
2010,"Chile","Senator",0.873511919000257,2.53547165620617,0.873511919000257,2.53547165620617,0.159761538461538,0.0846636923076923,0.159761538461538,0.0846636923076923,0.57222418964521,2.83233108850726,3,"PR",0,2,"D'Hondt",1.24241,-0.809708015839461,8.900000095,"2010",0.950310600533634,-0.076798681533377,0.878294492545266,-0.00478257354500899,-0.123136359387421,1.09159716370792,0.695360549032631,-1.02025777966688,0.654,0.632,0.500839337015087,0.500839337015087,0.544338684099225,0.566380267093483
1998,"Colombia","Legislator",1.42520211369137,0.589781423128286,1.42520211369137,0.589781423128286,-0.0702801191293793,-0.155901234712667,-0.0702801191293793,-0.155901234712667,0.560542043180132,0.306924263798871,1,"SNTV",0,7.94,"Hare Quota",0.4475305,0.745622632453528,12.35000038,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,"Colombia","Legislator",1.26989136579761,0.834939949160006,1.42520211369137,0.589781423128286,-0.132765600859643,-0.118883454970663,-0.0702801191293793,-0.155901234712667,1.14423232774698,0.4912814047349,1,"SNTV",0,7.94,"Hare Quota",-3.2755195,0.336313175367138,13.950000285,"1990",1.42520211369137,0,1.42520211369137,-0.155310747893764,0.560542043180132,0.306924263798871,0.583690284566848,NA,0.433,0.308,0.58501792861668,0.5362907780429,0.151257031631781,0.110775277627905
2000,"Colombia","Legislator",1.18070979959182,1.0602357430157,1.42520211369137,0.589781423128286,-0.165510836219646,-0.104479097871841,-0.0702801191293793,-0.155901234712667,1.35984717697044,2.16787371043755,1,"SNTV",0,7.94,"Hare Quota",-1.351485,-0.173169385690396,15.700000285,"2000",1.42520211369137,0,1.26989136579761,-0.0891815662057889,1.14423232774698,0.4912814047349,0.215614849223465,0.583690284566848,0.828,0.771,0.96480630516753,0.780658537752125,0.998759761662081,0.745164538269274
2001,"Colombia","Legislator",1.13858027805525,1.23594360512749,1.42520211369137,0.589781423128286,-0.173074759145028,-0.106716797390265,-0.0702801191293793,-0.155901234712667,1.07636897394921,4.60639844987948,1,"SNTV",0,7.94,"Hare Quota",1.567905,-0.329353257473361,15.85000038,"2000",1.42520211369137,0,1.18070979959182,-0.0421295215365651,1.35984717697044,2.16787371043755,-0.283478203021235,0.215614849223465,0.824,0.705,0.818821832384276,0.93865430715318,0.988567727343758,0.99791785076791
2002,"Colombia","Legislator",1.12442566416916,1.35366078349069,1.12442566416916,1.35366078349069,-0.160016303571429,-0.1196251875,-0.160016303571429,-0.1196251875,0.423425288736479,2.17445905939305,4,"PR",0.5,7.8,"D'Hondt",0.64596,-0.483921434030985,15.450000285,"2000",1.42520211369137,-0.30077644952221,1.13858027805525,-0.0141546138860924,1.07636897394921,4.60639844987948,-0.652943685212731,-0.283478203021235,0.711,0.702,0.954146859928097,0.954146859928097,0.999284285170922,0.999996556348122
2003,"Colombia","Legislator",1.11916882091479,1.42561410676774,1.12442566416916,1.35366078349069,-0.130894403434487,-0.13723290217511,-0.160016303571429,-0.1196251875,0.336423332262754,1.88418604890689,4,"PR",0.5,7.8,"D'Hondt",1.77715,-0.529160900340533,14.950000285,"2000",1.12442566416916,0,1.12442566416916,-0.0052568432543707,0.423425288736479,2.17445905939305,-0.0870019564737251,-0.652943685212731,0.774,0.73,0.589711817279011,0.58788934702359,0.908466331850464,0.903389675787217
2004,"Colombia","Legislator",1.10373261127339,1.4775460691948,1.12442566416916,1.35366078349069,-0.0902679926698426,-0.15356857538966,-0.160016303571429,-0.1196251875,0.553397205292331,1.05218242754104,4,"PR",0.5,7.8,"D'Hondt",3.20601,-0.553396328720649,14.200000285,"2000",1.12442566416916,0,1.11916882091479,-0.0154362096414002,0.336423332262754,1.88418604890689,0.216973873029577,-0.0870019564737251,0.799,0.766,0.565831918542189,0.559283386914702,0.813390457337306,0.854510313001534
2005,"Colombia","Legislator",1.05903989822621,1.5423855677926,1.12442566416916,1.35366078349069,-0.0426960052131337,-0.162660841117712,-0.160016303571429,-0.1196251875,0.643626983128828,1.65996619950688,4,"PR",0.5,7.8,"D'Hondt",3.63557,-0.665417864344292,13.150000095,"2000",1.12442566416916,0,1.10373261127339,-0.0446927130471806,0.553397205292331,1.05218242754104,0.090229777836497,0.216973873029577,0.762,0.778,0.664168201853663,0.636525706679386,0.829647123480834,0.761376698200757
2006,"Colombia","Legislator",0.966013544754496,1.65967753520691,0.966013544754496,1.65967753520691,0.00726262499999999,-0.158538333333333,0.007262625,-0.158538333333333,1.33972925348352,3.05829106595885,4,"PR",0.5,7.8,"D'Hondt",4.35345,-0.75158827636248,11.849999905,"2000",1.12442566416916,-0.158412119414664,1.05903989822621,-0.0930263534717124,0.643626983128828,1.65996619950688,0.696102270354692,0.090229777836497,0.918,0.92,0.756208531619269,0.756208531619269,0.964289163354058,0.96109870600385
2007,"Colombia","Legislator",0.805576413839501,1.88407976158963,0.966013544754496,1.65967753520691,0.0550489640339194,-0.135229686010586,0.007262625,-0.158538333333333,0.13423304904444,2.83338451448105,4,"PR",0.5,7.8,"D'Hondt",5.48046,-0.72519858768191,11.44999981,"2000",0.966013544754496,0,0.966013544754496,-0.160437130914995,1.33972925348352,3.05829106595885,-1.20549620443908,0.696102270354692,0.815,0.806,0.651825537950989,0.72795265690396,0.971871173596753,0.993695611525982
2008,"Colombia","Legislator",0.558651368462473,2.30932801986202,0.966013544754496,1.65967753520691,0.0961040779529854,-0.0867635331235345,0.007262625,-0.158538333333333,1.69267797069076,2.94792796520751,4,"PR",0.5,7.8,"D'Hondt",3.966925,-0.579786017401219,11.150000095,"2000",0.966013544754496,0,0.805576413839501,-0.246925045377029,0.13423304904444,2.83338451448105,1.55844492164632,-1.20549620443908,0.878,0.795,0.702040956906932,0.545916938378781,0.988021517199602,0.909279015231118
2009,"Colombia","Legislator",0.206161271604659,3.12787005744256,0.966013544754496,1.65967753520691,0.125869032821559,-0.00716850864624385,0.007262625,-0.158538333333333,0.976013924437105,0.590895990515549,4,"PR",0.5,7.8,"D'Hondt",1.415598,-0.651953737466451,11.450000285,"2000",0.966013544754496,0,0.558651368462473,-0.352490096857813,1.69267797069076,2.94792796520751,-0.716664046253655,1.55844492164632,0.778,0.771,0.402169026400483,0.579151330727024,0.775599465547046,0.951935760934788
2010,"Colombia","Legislator",-0.27097101375269,4.79131233898116,-0.27097101375269,4.79131233898116,0.139784894704,0.109526753447222,0.139784894704,0.109526753447222,0.32837900165141,2.40034757943794,4,"PR",0.5,7.8,"D'Hondt",1.667623,-0.906695017995217,11.900000095,"2010",0.966013544754496,-1.23698455850719,0.206161271604659,-0.477132285357349,0.976013924437105,0.590895990515549,-0.647634922785695,-0.716664046253655,0.529,0.535,0.44504081135747,0.445040811357469,0.190074111050128,0.189656341003708
1998,"Colombia","President",3.43437779460149,3.56989834492349,3.43437779460149,3.56989834492349,-0.0702801191293793,-0.155901234712667,-0.0702801191293793,-0.155901234712667,0.560542043180132,0.306924263798871,4,"TRS",0.5,1,"Majority",0.4475305,0.745622632453528,12.35000038,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,"Colombia","President",3.0654391305258,4.09496490167735,3.43437779460149,3.56989834492349,-0.132765600859643,-0.118883454970663,-0.0702801191293793,-0.155901234712667,1.14423232774698,0.4912814047349,4,"TRS",0.5,1,"Majority",-3.2755195,0.336313175367138,13.950000285,"1990",3.43437779460149,0,3.43437779460149,-0.368938664075692,0.560542043180132,0.306924263798871,0.583690284566848,NA,0.327,0.304,0.285315082034926,0.258142075237208,0.0148944052273423,0.011753791844458
2000,"Colombia","President",2.65539191240725,4.61346889284092,3.43437779460149,3.56989834492349,-0.165510836219646,-0.104479097871841,-0.0702801191293793,-0.155901234712667,1.35984717697044,2.16787371043755,4,"TRS",0.5,1,"Majority",-1.351485,-0.173169385690396,15.700000285,"2000",3.43437779460149,0,3.0654391305258,-0.410047218118545,1.14423232774698,0.4912814047349,0.215614849223465,0.583690284566848,0.483,0.356,0.398222401359365,0.303937929211389,0.0958552163639131,0.0432963811985461
2001,"Colombia","President",2.22889393087799,5.10441720833215,3.43437779460149,3.56989834492349,-0.173074759145028,-0.106716797390265,-0.0702801191293793,-0.155901234712667,1.07636897394921,4.60639844987948,4,"TRS",0.5,1,"Majority",1.567905,-0.329353257473361,15.85000038,"2000",3.43437779460149,0,2.65539191240725,-0.426497981529261,1.35984717697044,2.16787371043755,-0.283478203021235,0.215614849223465,0.724,0.648,0.535032094788072,0.325252900155052,0.87509062879332,0.532920934178424
2002,"Colombia","President",1.81060297657015,5.54579691783732,1.81060297657015,5.54579691783732,-0.160016303571429,-0.1196251875,-0.160016303571429,-0.1196251875,0.423425288736479,2.17445905939305,4,"TRS",0.5,1,"Majority",0.64596,-0.483921434030985,15.450000285,"2000",3.43437779460149,-1.62377481803134,2.22889393087799,-0.418290954307842,1.07636897394921,4.60639844987948,-0.652943685212731,-0.283478203021235,0.898,0.919,0.576623453633538,0.576623453633538,0.990048710140681,0.982287209534241
2003,"Colombia","President",1.42517684011586,5.91614849662302,1.81060297657015,5.54579691783732,-0.130894403434487,-0.13723290217511,-0.160016303571429,-0.1196251875,0.336423332262754,1.88418604890689,4,"TRS",0.5,1,"Majority",1.77715,-0.529160900340533,14.950000285,"2000",1.81060297657015,0,1.81060297657015,-0.385426136454287,0.423425288736479,2.17445905939305,-0.0870019564737251,-0.652943685212731,0.687,0.691,0.499562495311125,0.41890471961787,0.828008247617693,0.742143646669606
2004,"Colombia","President",1.09727331214727,6.19625885989312,1.81060297657015,5.54579691783732,-0.0902679926698426,-0.15356857538966,-0.160016303571429,-0.1196251875,0.553397205292331,1.05218242754104,4,"TRS",0.5,1,"Majority",3.20601,-0.553396328720649,14.200000285,"2000",1.81060297657015,0,1.42517684011586,-0.327903527968596,0.336423332262754,1.88418604890689,0.216973873029577,-0.0870019564737251,0.682,0.666,0.567907551139357,0.404174370402248,0.817096771290464,0.617811657987554
2005,"Colombia","President",0.851550183296497,6.37079305005903,1.81060297657015,5.54579691783732,-0.0426960052131337,-0.162660841117712,-0.160016303571429,-0.1196251875,0.643626983128828,1.65996619950688,4,"TRS",0.5,1,"Majority",3.63557,-0.665417864344292,13.150000095,"2000",1.81060297657015,0,1.09727331214727,-0.245723128850769,0.553397205292331,1.05218242754104,0.090229777836497,0.216973873029577,0.638,0.596,0.770325236658503,0.443025626074797,0.921164144852914,0.408212234063228
2006,"Colombia","President",0.71266524419569,6.4296743358077,0.71266524419569,6.4296743358077,0.00726262499999999,-0.158538333333333,0.007262625,-0.158538333333333,1.33972925348352,3.05829106595885,4,"TRS",0.5,1,"Majority",4.35345,-0.75158827636248,11.849999905,"2000",1.81060297657015,-1.09793773237446,0.851550183296497,-0.138884939100807,0.643626983128828,1.65996619950688,0.696102270354692,0.090229777836497,0.714,0.703,0.935420214990281,0.935420214990281,0.99579512837566,0.997159704619369
2007,"Colombia","President",0.705276285476981,6.36904130060377,0.71266524419569,6.4296743358077,0.0550489640339194,-0.135229686010586,0.007262625,-0.158538333333333,0.13423304904444,2.83338451448105,4,"TRS",0.5,1,"Majority",5.48046,-0.72519858768191,11.44999981,"2000",0.71266524419569,0,0.71266524419569,-0.00738895871870893,1.33972925348352,3.05829106595885,-1.20549620443908,0.696102270354692,0.793,0.784,0.611825497321988,0.614603970275086,0.954062932570234,0.959321391959188
2008,"Colombia","President",0.854041097772505,6.19165628755184,0.71266524419569,6.4296743358077,0.0961040779529854,-0.0867635331235345,0.007262625,-0.158538333333333,1.69267797069076,2.94792796520751,4,"TRS",0.5,1,"Majority",3.966925,-0.579786017401219,11.150000095,"2000",0.71266524419569,0,0.705276285476981,0.148764812295525,0.13423304904444,2.83338451448105,1.55844492164632,-1.20549620443908,0.737,0.77,0.581460239553815,0.633540042500322,0.923079825412356,0.967837609730155
2009,"Colombia","President",1.1836174717144,5.90670628830022,0.71266524419569,6.4296743358077,0.125869032821559,-0.00716850864624385,0.007262625,-0.158538333333333,0.976013924437105,0.590895990515549,4,"TRS",0.5,1,"Majority",1.415598,-0.651953737466451,11.450000285,"2000",0.71266524419569,0,0.854041097772505,0.329576373941894,1.69267797069076,2.94792796520751,-0.716664046253655,1.55844492164632,0.797,0.739,0.662663955937041,0.505047258847753,0.967855996684802,0.879372353448759
2010,"Colombia","President",1.7186631979348,5.5290147693899,1.7186631979348,5.5290147693899,0.139784894704,0.109526753447222,0.139784894704,0.109526753447222,0.32837900165141,2.40034757943794,4,"TRS",0.5,1,"Majority",1.667623,-0.906695017995217,11.900000095,"2010",0.71266524419569,1.00599795373911,1.1836174717144,0.5350457262204,0.976013924437105,0.590895990515549,-0.647634922785695,-0.716664046253655,0.546,0.558,0.573838933173792,0.573838933173792,0.41443445243617,0.393655771263823
1998,"Colombia","Senator",1.45907270051974,0.563977328296609,1.45907270051974,0.563977328296609,-0.0702801191293793,-0.155901234712667,-0.0702801191293793,-0.155901234712667,0.560542043180132,0.306924263798871,1,"PR",0,98.08,"Hare Quota",0.4475305,0.745622632453528,12.35000038,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,"Colombia","Senator",0.847676535257609,1.00341852711032,1.45907270051974,0.563977328296609,-0.132765600859643,-0.118883454970663,-0.0702801191293793,-0.155901234712667,1.14423232774698,0.4912814047349,1,"PR",0,98.08,"Hare Quota",-3.2755195,0.336313175367138,13.950000285,"1990",1.45907270051974,0,1.45907270051974,-0.611396165262131,0.560542043180132,0.306924263798871,0.583690284566848,NA,0.634,0.257,0.776919588555169,0.526723124609054,0.527790036683436,0.109402287177511
2000,"Colombia","Senator",0.491926744892785,1.45724613846042,1.45907270051974,0.563977328296609,-0.165510836219646,-0.104479097871841,-0.0702801191293793,-0.155901234712667,1.35984717697044,2.16787371043755,1,"PR",0,98.08,"Hare Quota",-1.351485,-0.173169385690396,15.700000285,"2000",1.45907270051974,0,0.847676535257609,-0.355749790364823,1.14423232774698,0.4912814047349,0.215614849223465,0.583690284566848,0.572,0.75,0.605214925360598,0.760548596398193,0.373909178626237,0.718752880864793
2001,"Colombia","Senator",0.340478706481067,1.79683570321287,1.45907270051974,0.563977328296609,-0.173074759145028,-0.106716797390265,-0.0702801191293793,-0.155901234712667,1.07636897394921,4.60639844987948,1,"PR",0,98.08,"Hare Quota",1.567905,-0.329353257473361,15.85000038,"2000",1.45907270051974,0,0.491926744892785,-0.151448038411718,1.35984717697044,2.16787371043755,-0.283478203021235,0.215614849223465,0.764,0.678,0.495204324824215,0.909731423239787,0.812538351950801,0.996231553457037
2002,"Colombia","Senator",0.341987797078252,1.95660343356896,0.341987797078252,1.95660343356896,-0.160016303571429,-0.1196251875,-0.160016303571429,-0.1196251875,0.423425288736479,2.17445905939305,2,"PR",0.02,98.08,"D'Hondt",0.64596,-0.483921434030985,15.450000285,"2000",1.45907270051974,-1.11708490344149,0.340478706481067,0.00150909059718485,1.07636897394921,4.60639844987948,-0.652943685212731,-0.283478203021235,0.735,0.724,0.576574523141519,0.57657452314152,0.974878686209776,0.96689600843878
2003,"Colombia","Senator",0.445109393740137,1.95708898039717,0.341987797078252,1.95660343356896,-0.130894403434487,-0.13723290217511,-0.160016303571429,-0.1196251875,0.336423332262754,1.88418604890689,2,"PR",0.02,98.08,"D'Hondt",1.77715,-0.529160900340533,14.950000285,"2000",0.341987797078252,0,0.341987797078252,0.103121596661885,0.423425288736479,2.17445905939305,-0.0870019564737251,-0.652943685212731,0.948,0.945,0.978776115927163,0.924695146703898,1.00026763897519,0.996683845739967
2004,"Colombia","Senator",0.59849887352252,1.87036332988151,0.341987797078252,1.95660343356896,-0.0902679926698426,-0.15356857538966,-0.160016303571429,-0.1196251875,0.553397205292331,1.05218242754104,2,"PR",0.02,98.08,"D'Hondt",3.20601,-0.553396328720649,14.200000285,"2000",0.341987797078252,0,0.445109393740137,0.153389479782383,0.336423332262754,1.88418604890689,0.216973873029577,-0.0870019564737251,0.921,0.967,0.792345598427357,0.994466327112585,0.970114136378728,1.00020748931008
2005,"Colombia","Senator",0.750811613481198,1.77641063234293,0.341987797078252,1.95660343356896,-0.0426960052131337,-0.162660841117712,-0.160016303571429,-0.1196251875,0.643626983128828,1.65996619950688,2,"PR",0.02,98.08,"D'Hondt",3.63557,-0.665417864344292,13.150000095,"2000",0.341987797078252,0,0.59849887352252,0.152312739958678,0.553397205292331,1.05218242754104,0.090229777836497,0.216973873029577,0.836,0.803,0.83513276035532,0.825484756201663,0.961902360378023,0.962352602363199
2006,"Colombia","Senator",0.850702990671968,1.74404246667276,0.850702990671968,1.74404246667276,0.00726262499999999,-0.158538333333333,0.007262625,-0.158538333333333,1.33972925348352,3.05829106595885,2,"PR",0.02,98.08,"D'Hondt",4.35345,-0.75158827636248,11.849999905,"2000",0.341987797078252,0.508715193593716,0.750811613481198,0.0998913771907705,0.643626983128828,1.65996619950688,0.696102270354692,0.090229777836497,0.928,0.942,0.828448244974549,0.828448244974549,0.991934782978246,0.990876686346568
2007,"Colombia","Senator",0.846828382150629,1.84103219881249,0.850702990671968,1.74404246667276,0.0550489640339194,-0.135229686010586,0.007262625,-0.158538333333333,0.13423304904444,2.83338451448105,2,"PR",0.02,98.08,"D'Hondt",5.48046,-0.72519858768191,11.44999981,"2000",0.850702990671968,0,0.850702990671968,-0.00387460852133936,1.33972925348352,3.05829106595885,-1.20549620443908,0.696102270354692,0.807,0.799,0.669836838602137,0.671579827015152,0.977845409701246,0.993899187873308
2008,"Colombia","Senator",0.687843164972977,2.17345513336232,0.850702990671968,1.74404246667276,0.0961040779529854,-0.0867635331235345,0.007262625,-0.158538333333333,1.69267797069076,2.94792796520751,2,"PR",0.02,98.08,"D'Hondt",3.966925,-0.579786017401219,11.150000095,"2000",0.850702990671968,0,0.846828382150629,-0.158985217177652,0.13423304904444,2.83338451448105,1.55844492164632,-1.20549620443908,0.845,0.816,0.643662132311964,0.582591035093697,0.972410538182448,0.938626619309748
2009,"Colombia","Senator",0.32240271619481,2.98482773388176,0.850702990671968,1.74404246667276,0.125869032821559,-0.00716850864624385,0.007262625,-0.158538333333333,0.976013924437105,0.590895990515549,2,"PR",0.02,98.08,"D'Hondt",1.415598,-0.651953737466451,11.450000285,"2000",0.850702990671968,0,0.687843164972977,-0.365440448778167,1.69267797069076,2.94792796520751,-0.716664046253655,1.55844492164632,0.803,0.751,0.421891929261462,0.542895539216172,0.798896499573555,0.914915099959861
2010,"Colombia","Senator",-0.300837587128074,4.95976945515177,-0.300837587128074,4.95976945515177,0.139784894704,0.109526753447222,0.139784894704,0.109526753447222,0.32837900165141,2.40034757943794,2,"PR",0.02,98.08,"D'Hondt",1.667623,-0.906695017995217,11.900000095,"2010",0.850702990671968,-1.15154057780004,0.32240271619481,-0.623240303322884,0.976013924437105,0.590895990515549,-0.647634922785695,-0.716664046253655,0.519,0.492,0.439202993660561,0.439202993660561,0.178717758518367,0.1724709292553
1996,"CostaRica","Legislator",1.04588536609314,0.750274276164843,0.590190327643971,3.69755556260315,-0.0366732893148421,0.00359918877077631,-0.1420238595984,-0.1420238595984,-0.212485309730802,2.14278877258355,4,"PR",0.5,11.87,"Hare Quota",-0.06112,1.36700604931536,5.699999809,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,"CostaRica","Legislator",1.05205958797477,0.604047215784809,0.590190327643971,3.69755556260315,-0.0213512943757884,0.00618797372687716,-0.1420238595984,-0.1420238595984,-0.212485309730802,2.14278877258355,4,"PR",0.5,11.87,"Hare Quota",0.79632,0.585220159992365,5.949999809,"1990",0.590190327643971,0,1.04588536609314,0.00617422188162942,-0.212485309730802,2.14278877258355,0,NA,0.458,0.796,0.441589831587439,0.554730967272789,0.748715715493824,0.867048574174106
1998,"CostaRica","Legislator",0.952242027574823,0.648963033691495,0.952242027574823,0.648963033691495,-0.02479306222575,-0.02479306222575,-0.02479306222575,-0.02479306222575,0.719742781150747,0.513358817577071,4,"PR",0.5,11.87,"Hare Quota",4.537665,0.125114782473298,5.649999857,"1990",0.590190327643971,0.362051699930852,1.05205958797477,-0.0998175603999513,-0.212485309730802,2.14278877258355,0.932228090881549,0,0.515,0.531,0.461951943215478,0.461951943215478,0.752827811309263,0.789032001027874
1999,"CostaRica","Legislator",0.781856744651103,0.858243714432298,0.952242027574823,0.648963033691495,-0.0423459995198958,-0.0787689024943889,-0.02479306222575,-0.02479306222575,1.35223603837309,0.596552952103782,4,"PR",0.5,11.87,"Hare Quota",5.948475,-0.126566791554226,5.7999999525,"1990",0.952242027574823,0,0.952242027574823,-0.17038528292372,0.719742781150747,0.513358817577071,0.632493257222343,0.932228090881549,0.849,0.764,0.941518551083115,0.811359522451117,0.987086067593923,0.831230324193225
2000,"CostaRica","Legislator",0.592652790151506,1.25447289266317,0.952242027574823,0.648963033691495,-0.069162431572474,-0.142600479846249,-0.02479306222575,-0.02479306222575,1.63268222444625,1.47852924268277,4,"PR",0.5,11.87,"Hare Quota",2.872812,-0.181622135872747,5.5499999525,"2000",0.952242027574823,0,0.781856744651103,-0.189203954499597,1.35223603837309,0.596552952103782,0.280446186073159,0.632493257222343,0.592,0.709,0.568316390264969,0.714288770013957,0.360665235834243,0.682743520453522
2001,"CostaRica","Legislator",0.44046046282144,1.80741982305106,0.952242027574823,0.648963033691495,-0.100345913362503,-0.20250771438852,-0.02479306222575,-0.02479306222575,1.36623178070277,2.74709498617112,4,"PR",0.5,11.87,"Hare Quota",-0.4584615,-0.0864550406935894,5.5499999525,"2000",0.952242027574823,0,0.592652790151506,-0.152192327330065,1.63268222444625,1.47852924268277,-0.266450443743479,0.280446186073159,0.713,0.681,0.456158230661313,0.595082170648952,0.602655020481352,0.837057545603251
2002,"CostaRica","Legislator",0.381110061406318,2.2892385120652,0.381110061406318,2.2892385120652,-0.130999999869,-0.244710526228393,-0.130999999869,-0.244710526228393,0.750012781713257,2.4896953702366,4,"PR",0.5,11.87,"Hare Quota",0.2461915,-0.227239421165236,6.2000000475,"2000",0.952242027574823,-0.571131966168505,0.44046046282144,-0.0593504014151225,1.36623178070277,2.74709498617112,-0.616218998989513,-0.266450443743479,0.835,0.826,0.503747447967277,0.503747447967277,0.891600444880368,0.895185296946315
2003,"CostaRica","Legislator",0.45002564566395,2.3512599497586,0.381110061406318,2.2892385120652,-0.156472097747135,-0.258633898773152,-0.130999999869,-0.244710526228393,0.817709386213782,2.9873259067526,4,"PR",0.5,11.87,"Hare Quota",3.00316,-0.369596811474554,6.5,"2000",0.381110061406318,0,0.381110061406318,0.0689155842576324,0.750012781713257,2.4896953702366,0.0676966045005249,-0.616218998989513,0.939,0.908,0.769238381111235,0.730512099337327,0.98685798297983,0.986726955386486
2004,"CostaRica","Legislator",0.60100631940176,2.06755042517321,0.381110061406318,2.2892385120652,-0.173085020356678,-0.246523068630453,-0.130999999869,-0.244710526228393,0.442883489710336,0.990778040586607,4,"PR",0.5,11.87,"Hare Quota",3.76237,-0.12184776204121,6.5,"2000",0.381110061406318,0,0.45002564566395,0.150980673737809,0.817709386213782,2.9873259067526,-0.374825896503446,0.0676966045005249,0.885,0.872,0.821893218877287,0.696088312678291,0.998694553121514,0.975855805640621
